CUX1	CUX1-1	RUNX1	chr_p	start_p	end_p	id_p	chr_g	start_g	end_g	symbol_g	score_g	strand_g	id_g	dist	Peak_ID	Gene_Name	Motif_Group
0.0	0.0	1.0	chr10	21860479	21860977	38891	chr10	21803580	22103763	DNAJC1	0	-	5235	0.0	chr10_21860479_21860977	DNAJC1	GRN_CUX1
0.0	0.0	1.0	chr10	21860479	21860977	38891	chr10	21803580	22103763	DNAJC1	0	-	5235	0.0	chr10_21860479_21860977	DNAJC1	GRN_RUNX1
1.0	1.0	1.0	chr10	21950375	21951284	38916	chr10	21803580	22103763	DNAJC1	0	-	5235	0.0	chr10_21950375_21951284	DNAJC1	GRN_CUX1
1.0	1.0	1.0	chr10	21950375	21951284	38916	chr10	21803580	22103763	DNAJC1	0	-	5235	0.0	chr10_21950375_21951284	DNAJC1	GRN_RUNX1
0.0	0.0	1.0	chr10	21978134	21979340	38921	chr10	21803580	22103763	DNAJC1	0	-	5235	0.0	chr10_21978134_21979340	DNAJC1	GRN_CUX1
0.0	0.0	1.0	chr10	21978134	21979340	38921	chr10	21803580	22103763	DNAJC1	0	-	5235	0.0	chr10_21978134_21979340	DNAJC1	GRN_RUNX1
1.0	0.0	0.0	chr10	22002227	22004068	38927	chr10	21803580	22103763	DNAJC1	0	-	5235	0.0	chr10_22002227_22004068	DNAJC1	GRN_CUX1
1.0	0.0	0.0	chr10	22002227	22004068	38927	chr10	21803580	22103763	DNAJC1	0	-	5235	0.0	chr10_22002227_22004068	DNAJC1	GRN_RUNX1
0.0	0.0	1.0	chr10	22021753	22023801	38933	chr10	21803580	22103763	DNAJC1	0	-	5235	12990.0	chr10_22021753_22023801	DNAJC1	GRN_CUX1
0.0	0.0	1.0	chr10	22021753	22023801	38933	chr10	21803580	22103763	DNAJC1	0	-	5235	12990.0	chr10_22021753_22023801	DNAJC1	GRN_RUNX1
0.0	0.0	1.0	chr10	22052834	22053380	38937	chr10	21803580	22103763	DNAJC1	0	-	5235	44071.0	chr10_22052834_22053380	DNAJC1	GRN_CUX1
0.0	0.0	1.0	chr10	22052834	22053380	38937	chr10	21803580	22103763	DNAJC1	0	-	5235	44071.0	chr10_22052834_22053380	DNAJC1	GRN_RUNX1
0.0	0.0	1.0	chr10	22534344	22535346	39045	chr10	22534853	22814578	PIP4K2A	0	-	30006	0.0	chr10_22534344_22535346	PIP4K2A	GRN_RUNX1
0.0	0.0	1.0	chr10	22550670	22551380	39050	chr10	22534853	22814578	PIP4K2A	0	-	30006	0.0	chr10_22550670_22551380	PIP4K2A	GRN_RUNX1
0.0	0.0	1.0	chr10	22606018	22606688	39064	chr10	22534853	22814578	PIP4K2A	0	-	30006	0.0	chr10_22606018_22606688	PIP4K2A	GRN_RUNX1
0.0	0.0	1.0	chr10	22623430	22624643	39070	chr10	22534853	22814578	PIP4K2A	0	-	30006	0.0	chr10_22623430_22624643	PIP4K2A	GRN_RUNX1
0.0	0.0	1.0	chr10	22627260	22627748	39071	chr10	22534853	22814578	PIP4K2A	0	-	30006	0.0	chr10_22627260_22627748	PIP4K2A	GRN_RUNX1
0.0	0.0	1.0	chr10	22629944	22632224	39072	chr10	22534853	22814578	PIP4K2A	0	-	30006	0.0	chr10_22629944_22632224	PIP4K2A	GRN_RUNX1
0.0	0.0	1.0	chr10	22652803	22653541	39077	chr10	22534853	22814578	PIP4K2A	0	-	30006	0.0	chr10_22652803_22653541	PIP4K2A	GRN_RUNX1
0.0	1.0	0.0	chr10	22666247	22666790	39081	chr10	22534853	22814578	PIP4K2A	0	-	30006	0.0	chr10_22666247_22666790	PIP4K2A	GRN_RUNX1
0.0	0.0	1.0	chr10	22682238	22684058	39088	chr10	22534853	22814578	PIP4K2A	0	-	30006	0.0	chr10_22682238_22684058	PIP4K2A	GRN_RUNX1
0.0	0.0	1.0	chr10	22697199	22698156	39093	chr10	22534853	22814578	PIP4K2A	0	-	30006	0.0	chr10_22697199_22698156	PIP4K2A	GRN_RUNX1
0.0	0.0	1.0	chr10	22720548	22721014	39099	chr10	22534853	22814578	PIP4K2A	0	-	30006	970.0	chr10_22720548_22721014	PIP4K2A	GRN_RUNX1
0.0	0.0	1.0	chr10	22751478	22752070	39111	chr10	22534853	22814578	PIP4K2A	0	-	30006	31900.0	chr10_22751478_22752070	PIP4K2A	GRN_RUNX1
0.0	0.0	1.0	chr10	22778729	22779864	39115	chr10	22534853	22814578	PIP4K2A	0	-	30006	59151.0	chr10_22778729_22779864	PIP4K2A	GRN_RUNX1
0.0	0.0	1.0	chr10	22810598	22811326	39121	chr10	22534853	22814578	PIP4K2A	0	-	30006	91020.0	chr10_22810598_22811326	PIP4K2A	GRN_RUNX1
0.0	0.0	1.0	chr10	26868955	26869871	39778	chr10	26746595	26961087	ABI1	0	-	116	2868.0	chr10_26868955_26869871	ABI1	GRN_RUNX1
0.0	0.0	1.0	chr10	26890383	26891215	39783	chr10	26746595	26961087	ABI1	0	-	116	24296.0	chr10_26890383_26891215	ABI1	GRN_RUNX1
0.0	0.0	1.0	chr10	26959748	26960544	39803	chr10	26746595	26961087	ABI1	0	-	116	93661.0	chr10_26959748_26960544	ABI1	GRN_RUNX1
0.0	0.0	1.0	chr10	28436260	28436999	40058	chr10	28432771	28620999	WAC	0	+	37606	90772.0	chr10_28436260_28436999	WAC	GRN_RUNX1
0.0	0.0	1.0	chr10	28448900	28449296	40061	chr10	28432771	28620999	WAC	0	+	37606	78475.0	chr10_28448900_28449296	WAC	GRN_RUNX1
0.0	0.0	1.0	chr10	28478837	28479782	40068	chr10	28432771	28620999	WAC	0	+	37606	47989.0	chr10_28478837_28479782	WAC	GRN_RUNX1
0.0	0.0	1.0	chr10	28616609	28617049	40104	chr10	28432771	28620999	WAC	0	+	37606	0.0	chr10_28616609_28617049	WAC	GRN_RUNX1
1.0	0.0	0.0	chr10	63192138	63193127	44466	chr10	63167224	63621890	JMJD1C	0	-	9488	0.0	chr10_63192138_63193127	JMJD1C	GRN_CUX1
0.0	0.0	1.0	chr10	63210522	63211845	44468	chr10	63167224	63621890	JMJD1C	0	-	9488	0.0	chr10_63210522_63211845	JMJD1C	GRN_CUX1
1.0	1.0	0.0	chr10	63221699	63222220	44471	chr10	63167224	63621890	JMJD1C	0	-	9488	0.0	chr10_63221699_63222220	JMJD1C	GRN_CUX1
0.0	0.0	1.0	chr10	63236040	63237275	44474	chr10	63167224	63621890	JMJD1C	0	-	9488	0.0	chr10_63236040_63237275	JMJD1C	GRN_CUX1
0.0	0.0	1.0	chr10	63268701	63269449	44483	chr10	63167224	63621890	JMJD1C	0	-	9488	0.0	chr10_63268701_63269449	JMJD1C	GRN_CUX1
0.0	0.0	1.0	chr10	63284059	63285781	44485	chr10	63167224	63621890	JMJD1C	0	-	9488	0.0	chr10_63284059_63285781	JMJD1C	GRN_CUX1
0.0	0.0	1.0	chr10	63323099	63324812	44494	chr10	63167224	63621890	JMJD1C	0	-	9488	0.0	chr10_63323099_63324812	JMJD1C	GRN_CUX1
1.0	0.0	0.0	chr10	63464480	63466578	44531	chr10	63167224	63621890	JMJD1C	0	-	9488	0.0	chr10_63464480_63466578	JMJD1C	GRN_CUX1
0.0	0.0	1.0	chr10	63478329	63478909	44533	chr10	63167224	63621890	JMJD1C	0	-	9488	0.0	chr10_63478329_63478909	JMJD1C	GRN_CUX1
0.0	0.0	1.0	chr10	63514527	63515769	44541	chr10	63167224	63621890	JMJD1C	0	-	9488	0.0	chr10_63514527_63515769	JMJD1C	GRN_CUX1
1.0	0.0	0.0	chr10	63537257	63537850	44545	chr10	63167224	63621890	JMJD1C	0	-	9488	10367.0	chr10_63537257_63537850	JMJD1C	GRN_CUX1
0.0	0.0	1.0	chr10	63553468	63555028	44550	chr10	63167224	63621890	JMJD1C	0	-	9488	26578.0	chr10_63553468_63555028	JMJD1C	GRN_CUX1
1.0	1.0	0.0	chr10	63562253	63563708	44552	chr10	63167224	63621890	JMJD1C	0	-	9488	35363.0	chr10_63562253_63563708	JMJD1C	GRN_CUX1
0.0	0.0	1.0	chr10	63564345	63564590	44553	chr10	63167224	63621890	JMJD1C	0	-	9488	37455.0	chr10_63564345_63564590	JMJD1C	GRN_CUX1
1.0	0.0	1.0	chr10	63610754	63611382	44567	chr10	63167224	63621890	JMJD1C	0	-	9488	83864.0	chr10_63610754_63611382	JMJD1C	GRN_CUX1
0.0	0.0	1.0	chr10	63614282	63614646	44568	chr10	63167224	63621890	JMJD1C	0	-	9488	87392.0	chr10_63614282_63614646	JMJD1C	GRN_CUX1
0.0	0.0	1.0	chr10	92732715	92733155	48709	chr10	92726830	93059494	EXOC6	0	+	6137	88675.0	chr10_92732715_92733155	EXOC6	GRN_RUNX1
0.0	0.0	1.0	chr10	92838806	92839850	48734	chr10	92726830	93059494	EXOC6	0	+	6137	0.0	chr10_92838806_92839850	EXOC6	GRN_RUNX1
0.0	0.0	1.0	chr10	92880996	92881226	48742	chr10	92726830	93059494	EXOC6	0	+	6137	0.0	chr10_92880996_92881226	EXOC6	GRN_RUNX1
0.0	0.0	1.0	chr10	92990323	92992179	48755	chr10	92726830	93059494	EXOC6	0	+	6137	0.0	chr10_92990323_92992179	EXOC6	GRN_RUNX1
0.0	0.0	1.0	chr10	96038706	96039218	49140	chr10	96028905	96165512	ZNF518A	0	+	38440	84687.0	chr10_96038706_96039218	ZNF518A	GRN_RUNX1
0.0	0.0	1.0	chr10	96089273	96090751	49152	chr10	96028905	96165512	ZNF518A	0	+	38440	33154.0	chr10_96089273_96090751	ZNF518A	GRN_RUNX1
0.0	0.0	1.0	chr10	96122880	96125405	49159	chr10	96028905	96165512	ZNF518A	0	+	38440	0.0	chr10_96122880_96125405	ZNF518A	GRN_RUNX1
0.0	0.0	1.0	chr10	96129299	96130918	49160	chr10	96028905	96165512	ZNF518A	0	+	38440	0.0	chr10_96129299_96130918	ZNF518A	GRN_RUNX1
0.0	0.0	1.0	chr10	112359707	112360249	51057	chr10	112346987	112818744	VTI1A	0	+	37581	81738.0	chr10_112359707_112360249	VTI1A	GRN_CUX1
1.0	0.0	0.0	chr10	112395721	112396174	51069	chr10	112346987	112818744	VTI1A	0	+	37581	45813.0	chr10_112395721_112396174	VTI1A	GRN_CUX1
0.0	0.0	1.0	chr10	112419967	112420368	51078	chr10	112346987	112818744	VTI1A	0	+	37581	21619.0	chr10_112419967_112420368	VTI1A	GRN_CUX1
0.0	0.0	1.0	chr10	112471912	112472267	51086	chr10	112346987	112818744	VTI1A	0	+	37581	0.0	chr10_112471912_112472267	VTI1A	GRN_CUX1
0.0	0.0	1.0	chr10	112507259	112508423	51090	chr10	112346987	112818744	VTI1A	0	+	37581	0.0	chr10_112507259_112508423	VTI1A	GRN_CUX1
0.0	1.0	0.0	chr10	112633548	112634637	51099	chr10	112346987	112818744	VTI1A	0	+	37581	0.0	chr10_112633548_112634637	VTI1A	GRN_CUX1
0.0	0.0	1.0	chr11	65301497	65302405	61717	chr11	65286636	65413525	FRMD8	0	+	7090	79231.0	chr11_65301497_65302405	FRMD8	GRN_RUNX1
0.0	0.0	1.0	chr11	65338226	65339135	61726	chr11	65286636	65413525	FRMD8	0	+	7090	42501.0	chr11_65338226_65339135	FRMD8	GRN_RUNX1
0.0	0.0	1.0	chr12	6652284	6653047	71852	chr12	6507379	6707379	CHD4	0	-	3540	39905.0	chr12_6652284_6653047	CHD4	GRN_RUNX1
0.0	0.0	1.0	chr12	28108091	28108933	74025	chr12	28090445	28550166	CCDC91	0	+	2918	76512.0	chr12_28108091_28108933	CCDC91	GRN_CUX1
1.0	1.0	0.0	chr12	28110185	28110853	74026	chr12	28090445	28550166	CCDC91	0	+	2918	74592.0	chr12_28110185_28110853	CCDC91	GRN_CUX1
1.0	0.0	0.0	chr12	28122006	28123491	74030	chr12	28090445	28550166	CCDC91	0	+	2918	61954.0	chr12_28122006_28123491	CCDC91	GRN_CUX1
0.0	0.0	1.0	chr12	28135776	28136890	74033	chr12	28090445	28550166	CCDC91	0	+	2918	48555.0	chr12_28135776_28136890	CCDC91	GRN_CUX1
0.0	0.0	1.0	chr12	28147818	28148433	74037	chr12	28090445	28550166	CCDC91	0	+	2918	37012.0	chr12_28147818_28148433	CCDC91	GRN_CUX1
0.0	0.0	1.0	chr12	28155737	28157196	74039	chr12	28090445	28550166	CCDC91	0	+	2918	28249.0	chr12_28155737_28157196	CCDC91	GRN_CUX1
0.0	0.0	1.0	chr12	28221565	28222391	74050	chr12	28090445	28550166	CCDC91	0	+	2918	0.0	chr12_28221565_28222391	CCDC91	GRN_CUX1
0.0	0.0	1.0	chr12	28247929	28249425	74055	chr12	28090445	28550166	CCDC91	0	+	2918	0.0	chr12_28247929_28249425	CCDC91	GRN_CUX1
0.0	0.0	1.0	chr12	28320423	28320635	74064	chr12	28090445	28550166	CCDC91	0	+	2918	0.0	chr12_28320423_28320635	CCDC91	GRN_CUX1
0.0	1.0	0.0	chr12	28339676	28341308	74068	chr12	28090445	28550166	CCDC91	0	+	2918	0.0	chr12_28339676_28341308	CCDC91	GRN_CUX1
0.0	0.0	1.0	chr12	28527320	28528586	74082	chr12	28090445	28550166	CCDC91	0	+	2918	0.0	chr12_28527320_28528586	CCDC91	GRN_CUX1
0.0	0.0	1.0	chr12	28540368	28541098	74085	chr12	28090445	28550166	CCDC91	0	+	2918	0.0	chr12_28540368_28541098	CCDC91	GRN_CUX1
0.0	0.0	1.0	chr12	48730802	48731564	75992	chr12	48689146	48790535	ADCY6-DT	0	+	358	52582.0	chr12_48730802_48731564	ADCY6-DT	GRN_RUNX1
0.0	0.0	1.0	chr12	48747781	48748468	75994	chr12	48689146	48790535	ADCY6-DT	0	+	358	35678.0	chr12_48747781_48748468	ADCY6-DT	GRN_RUNX1
0.0	1.0	0.0	chr12	48765418	48766637	75999	chr12	48689146	48790535	ADCY6-DT	0	+	358	17509.0	chr12_48765418_48766637	ADCY6-DT	GRN_RUNX1
0.0	0.0	1.0	chr12	96120622	96121717	81608	chr12	96072206	96272206	LINC02452	0	-	12230	40120.0	chr12_96120622_96121717	LINC02452	GRN_RUNX1
0.0	0.0	1.0	chr12	96193340	96196402	81628	chr12	96072206	96272206	LINC02452	0	-	12230	16134.0	chr12_96193340_96196402	LINC02452	GRN_RUNX1
1.0	1.0	0.0	chr12	96214851	96215702	81633	chr12	96072206	96272206	LINC02452	0	-	12230	37645.0	chr12_96214851_96215702	LINC02452	GRN_RUNX1
0.0	0.0	1.0	chr12	96241973	96243073	81638	chr12	96072206	96272206	LINC02452	0	-	12230	64767.0	chr12_96241973_96243073	LINC02452	GRN_RUNX1
0.0	0.0	1.0	chr12	96247377	96248016	81639	chr12	96072206	96272206	LINC02452	0	-	12230	70171.0	chr12_96247377_96248016	LINC02452	GRN_RUNX1
0.0	0.0	1.0	chr12	104360216	104360476	82584	chr12	104356947	104762014	CHST11	0	+	3626	91471.0	chr12_104360216_104360476	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104381649	104382484	82587	chr12	104356947	104762014	CHST11	0	+	3626	69463.0	chr12_104381649_104382484	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104443102	104444439	82603	chr12	104356947	104762014	CHST11	0	+	3626	7508.0	chr12_104443102_104444439	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104465477	104465769	82608	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104465477_104465769	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104466437	104467848	82609	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104466437_104467848	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104485302	104486619	82613	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104485302_104486619	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104493525	104495209	82614	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104493525_104495209	CHST11	GRN_RUNX1
1.0	0.0	0.0	chr12	104509872	104510708	82618	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104509872_104510708	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104523061	104523936	82622	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104523061_104523936	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104534281	104534789	82626	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104534281_104534789	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104576524	104579193	82637	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104576524_104579193	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104588187	104589484	82639	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104588187_104589484	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104598468	104599267	82642	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104598468_104599267	CHST11	GRN_RUNX1
1.0	0.0	0.0	chr12	104618674	104620057	82646	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104618674_104620057	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104620904	104621366	82647	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104620904_104621366	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104643137	104643394	82652	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104643137_104643394	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104653538	104654911	82654	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104653538_104654911	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104679749	104680766	82658	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104679749_104680766	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104695244	104695681	82661	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104695244_104695681	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr12	104735524	104736598	82674	chr12	104356947	104762014	CHST11	0	+	3626	0.0	chr12_104735524_104736598	CHST11	GRN_RUNX1
0.0	0.0	1.0	chr13	28056127	28056691	89102	chr13	28035020	28295335	PAN3	0	+	29368	73329.0	chr13_28056127_28056691	PAN3	GRN_CUX1
1.0	0.0	0.0	chr13	28057009	28057233	89103	chr13	28035020	28295335	PAN3	0	+	29368	72787.0	chr13_28057009_28057233	PAN3	GRN_CUX1
0.0	0.0	1.0	chr13	28161173	28161844	89116	chr13	28035020	28295335	PAN3	0	+	29368	0.0	chr13_28161173_28161844	PAN3	GRN_CUX1
0.0	0.0	1.0	chr13	114237100	114238064	95822	chr13	114181597	114305811	UPF3A	0	+	37256	38533.0	chr13_114237100_114238064	UPF3A	GRN_RUNX1
0.0	0.0	1.0	chr13	114280525	114282596	95830	chr13	114181597	114305811	UPF3A	0	+	37256	0.0	chr13_114280525_114282596	UPF3A	GRN_RUNX1
0.0	0.0	1.0	chr14	36772900	36773994	97678	chr14	36677920	37272606	SLC25A21	0	-	33288	0.0	chr14_36772900_36773994	SLC25A21	GRN_CUX1
0.0	0.0	1.0	chr14	36829011	36829993	97689	chr14	36677920	37272606	SLC25A21	0	-	33288	0.0	chr14_36829011_36829993	SLC25A21	GRN_CUX1
1.0	1.0	0.0	chr14	36868750	36869500	97694	chr14	36677920	37272606	SLC25A21	0	-	33288	0.0	chr14_36868750_36869500	SLC25A21	GRN_CUX1
0.0	0.0	1.0	chr14	36879453	36880615	97696	chr14	36677920	37272606	SLC25A21	0	-	33288	0.0	chr14_36879453_36880615	SLC25A21	GRN_CUX1
0.0	0.0	1.0	chr14	36881447	36881844	97697	chr14	36677920	37272606	SLC25A21	0	-	33288	0.0	chr14_36881447_36881844	SLC25A21	GRN_CUX1
0.0	0.0	1.0	chr14	36944050	36945046	97702	chr14	36677920	37272606	SLC25A21	0	-	33288	0.0	chr14_36944050_36945046	SLC25A21	GRN_CUX1
1.0	0.0	0.0	chr14	36950732	36951088	97703	chr14	36677920	37272606	SLC25A21	0	-	33288	0.0	chr14_36950732_36951088	SLC25A21	GRN_CUX1
0.0	0.0	1.0	chr14	37018962	37019339	97716	chr14	36677920	37272606	SLC25A21	0	-	33288	0.0	chr14_37018962_37019339	SLC25A21	GRN_CUX1
0.0	0.0	1.0	chr14	37124497	37124966	97742	chr14	36677920	37272606	SLC25A21	0	-	33288	0.0	chr14_37124497_37124966	SLC25A21	GRN_CUX1
0.0	0.0	1.0	chr14	37142350	37143380	97745	chr14	36677920	37272606	SLC25A21	0	-	33288	0.0	chr14_37142350_37143380	SLC25A21	GRN_CUX1
0.0	0.0	1.0	chr14	37149485	37149969	97747	chr14	36677920	37272606	SLC25A21	0	-	33288	0.0	chr14_37149485_37149969	SLC25A21	GRN_CUX1
0.0	0.0	1.0	chr14	37152870	37154099	97749	chr14	36677920	37272606	SLC25A21	0	-	33288	0.0	chr14_37152870_37154099	SLC25A21	GRN_CUX1
0.0	0.0	1.0	chr14	37168681	37169209	97752	chr14	36677920	37272606	SLC25A21	0	-	33288	0.0	chr14_37168681_37169209	SLC25A21	GRN_CUX1
0.0	0.0	1.0	chr14	37196500	37198517	97759	chr14	36677920	37272606	SLC25A21	0	-	33288	18894.0	chr14_37196500_37198517	SLC25A21	GRN_CUX1
0.0	0.0	1.0	chr14	37218351	37219401	97762	chr14	36677920	37272606	SLC25A21	0	-	33288	40745.0	chr14_37218351_37219401	SLC25A21	GRN_CUX1
0.0	0.0	1.0	chr14	37235791	37236423	97765	chr14	36677920	37272606	SLC25A21	0	-	33288	58185.0	chr14_37235791_37236423	SLC25A21	GRN_CUX1
0.0	0.0	1.0	chr15	49079458	49080334	108945	chr15	49055758	49329805	GALK2	0	+	7268	70424.0	chr15_49079458_49080334	GALK2	GRN_RUNX1
0.0	0.0	1.0	chr15	49102741	49103367	108952	chr15	49055758	49329805	GALK2	0	+	7268	47391.0	chr15_49102741_49103367	GALK2	GRN_RUNX1
0.0	0.0	1.0	chr15	49116438	49116735	108954	chr15	49055758	49329805	GALK2	0	+	7268	34023.0	chr15_49116438_49116735	GALK2	GRN_RUNX1
0.0	1.0	0.0	chr15	49120503	49122149	108955	chr15	49055758	49329805	GALK2	0	+	7268	28609.0	chr15_49120503_49122149	GALK2	GRN_RUNX1
0.0	0.0	1.0	chr15	49235384	49235903	108973	chr15	49055758	49329805	GALK2	0	+	7268	0.0	chr15_49235384_49235903	GALK2	GRN_RUNX1
0.0	0.0	1.0	chr15	49242132	49243416	108975	chr15	49055758	49329805	GALK2	0	+	7268	0.0	chr15_49242132_49243416	GALK2	GRN_RUNX1
0.0	0.0	1.0	chr15	49270417	49271341	108979	chr15	49055758	49329805	GALK2	0	+	7268	0.0	chr15_49270417_49271341	GALK2	GRN_RUNX1
0.0	0.0	1.0	chr15	56863917	56864406	109982	chr15	56818089	57288518	TCF12	0	+	35517	48683.0	chr15_56863917_56864406	TCF12	GRN_RUNX1
0.0	0.0	1.0	chr15	56949651	56950113	109994	chr15	56818089	57288518	TCF12	0	+	35517	0.0	chr15_56949651_56950113	TCF12	GRN_RUNX1
0.0	0.0	1.0	chr15	57030860	57032080	110013	chr15	56818089	57288518	TCF12	0	+	35517	0.0	chr15_57030860_57032080	TCF12	GRN_RUNX1
0.0	0.0	1.0	chr15	57061318	57061574	110021	chr15	56818089	57288518	TCF12	0	+	35517	0.0	chr15_57061318_57061574	TCF12	GRN_RUNX1
0.0	0.0	1.0	chr15	57079375	57079742	110025	chr15	56818089	57288518	TCF12	0	+	35517	0.0	chr15_57079375_57079742	TCF12	GRN_RUNX1
0.0	0.0	1.0	chr15	57081588	57082414	110027	chr15	56818089	57288518	TCF12	0	+	35517	0.0	chr15_57081588_57082414	TCF12	GRN_RUNX1
0.0	0.0	1.0	chr15	57158289	57158865	110044	chr15	56818089	57288518	TCF12	0	+	35517	0.0	chr15_57158289_57158865	TCF12	GRN_RUNX1
0.0	0.0	1.0	chr15	57165484	57166312	110046	chr15	56818089	57288518	TCF12	0	+	35517	0.0	chr15_57165484_57166312	TCF12	GRN_RUNX1
0.0	0.0	1.0	chr15	57283865	57284423	110064	chr15	56818089	57288518	TCF12	0	+	35517	0.0	chr15_57283865_57284423	TCF12	GRN_RUNX1
0.0	0.0	1.0	chr16	18772234	18772457	121082	chr16	18690334	18890334	RPS15A	0	-	32234	8837.0	chr16_18772234_18772457	RPS15A	GRN_RUNX1
0.0	0.0	1.0	chr16	18799892	18802147	121090	chr16	18690334	18890334	RPS15A	0	-	32234	4558.0	chr16_18799892_18802147	RPS15A	GRN_RUNX1
0.0	1.0	0.0	chr16	18827995	18828220	121093	chr16	18690334	18890334	RPS15A	0	-	32234	32661.0	chr16_18827995_18828220	RPS15A	GRN_RUNX1
0.0	0.0	1.0	chr16	18868927	18869711	121097	chr16	18690334	18890334	RPS15A	0	-	32234	73593.0	chr16_18868927_18869711	RPS15A	GRN_RUNX1
0.0	0.0	1.0	chr16	53021853	53022712	124252	chr16	52954981	53327502	CHD9	0	+	3545	27269.0	chr16_53021853_53022712	CHD9	GRN_CUX1
0.0	0.0	1.0	chr16	53021853	53022712	124252	chr16	52954981	53327502	CHD9	0	+	3545	27269.0	chr16_53021853_53022712	CHD9	GRN_RUNX1
0.0	1.0	0.0	chr16	53032851	53033321	124254	chr16	52954981	53327502	CHD9	0	+	3545	16660.0	chr16_53032851_53033321	CHD9	GRN_CUX1
0.0	1.0	0.0	chr16	53032851	53033321	124254	chr16	52954981	53327502	CHD9	0	+	3545	16660.0	chr16_53032851_53033321	CHD9	GRN_RUNX1
0.0	0.0	1.0	chr16	53033958	53035069	124255	chr16	52954981	53327502	CHD9	0	+	3545	14912.0	chr16_53033958_53035069	CHD9	GRN_CUX1
0.0	0.0	1.0	chr16	53033958	53035069	124255	chr16	52954981	53327502	CHD9	0	+	3545	14912.0	chr16_53033958_53035069	CHD9	GRN_RUNX1
1.0	0.0	1.0	chr16	53082892	53083437	124264	chr16	52954981	53327502	CHD9	0	+	3545	0.0	chr16_53082892_53083437	CHD9	GRN_CUX1
1.0	0.0	1.0	chr16	53082892	53083437	124264	chr16	52954981	53327502	CHD9	0	+	3545	0.0	chr16_53082892_53083437	CHD9	GRN_RUNX1
0.0	0.0	1.0	chr16	53129235	53132041	124272	chr16	52954981	53327502	CHD9	0	+	3545	0.0	chr16_53129235_53132041	CHD9	GRN_CUX1
0.0	0.0	1.0	chr16	53129235	53132041	124272	chr16	52954981	53327502	CHD9	0	+	3545	0.0	chr16_53129235_53132041	CHD9	GRN_RUNX1
0.0	0.0	1.0	chr16	53224322	53225321	124292	chr16	52954981	53327502	CHD9	0	+	3545	0.0	chr16_53224322_53225321	CHD9	GRN_CUX1
0.0	0.0	1.0	chr16	53224322	53225321	124292	chr16	52954981	53327502	CHD9	0	+	3545	0.0	chr16_53224322_53225321	CHD9	GRN_RUNX1
0.0	0.0	1.0	chr16	53252806	53253014	124297	chr16	52954981	53327502	CHD9	0	+	3545	0.0	chr16_53252806_53253014	CHD9	GRN_CUX1
0.0	0.0	1.0	chr16	53252806	53253014	124297	chr16	52954981	53327502	CHD9	0	+	3545	0.0	chr16_53252806_53253014	CHD9	GRN_RUNX1
0.0	0.0	1.0	chr16	67987382	67988056	125905	chr16	67985369	68229259	NFATC3	0	+	28052	92313.0	chr16_67987382_67988056	NFATC3	GRN_RUNX1
0.0	0.0	1.0	chr16	67995319	67995798	125907	chr16	67985369	68229259	NFATC3	0	+	28052	84571.0	chr16_67995319_67995798	NFATC3	GRN_RUNX1
0.0	0.0	1.0	chr16	68013501	68014309	125911	chr16	67985369	68229259	NFATC3	0	+	28052	66060.0	chr16_68013501_68014309	NFATC3	GRN_RUNX1
0.0	1.0	0.0	chr16	68219851	68221003	125950	chr16	67985369	68229259	NFATC3	0	+	28052	0.0	chr16_68219851_68221003	NFATC3	GRN_RUNX1
